Regionalschluessel;Name;Breitengrad;Laengengrad
071385009007;Hausen (Wied);50.53949;7.39449
071385009010;Datzeroth;50.502891;7.423888
071385009015;Ehlscheid;50.512348;7.458126
071385009026;Hardert;50.516652;7.523421
071385009030;Hümmerich;50.567818;7.487741
071385009036;Kurtscheid;50.53514;7.461468
071385009042;Meinborn;50.490223;7.564067
071385009043;Melsbach;50.490078;7.479919
071385009047;Niederbreitbach;50.529977;7.426779
071385009053;Oberhonnefeld-Gierend;50.559698;7.515138
071385009054;Oberraden;50.544939;7.539588
071385009061;Rengsdorf;50.506012;7.496134
071385009065;Roßbach;50.572659;7.407193
071385009066;Rüscheid;50.524612;7.568366
071385009071;Straßenhaus;50.541594;7.504606
071385009072;Thalhausen;50.507424;7.582115
071385009076;Waldbreitbach;50.551754;7.421272
071400501501;Boppard;50.213648;7.565918
071405003001;Alterkülz;50.03034;7.464397
071405003009;Bell (Hunsrück);50.041517;7.395994
071405003010;Beltheim;50.113226;7.472455
071405003018;Braunshorn;50.085693;7.525622
071405003021;Buch;50.079618;7.391325
071405003042;Gödenroth;50.086024;7.493475
071405003046;Hasselbach;50.040792;7.438913
071405003055;Hollnich;50.071739;7.486088
071405003064;Kastellaun;50.066955;7.452048
071405003073;Korweiler;50.107037;7.415202
071405003095;Michelbach;50.016873;7.456161
071405003131;Roth;50.08204;7.462226
071405003147;Spesenroth;50.049625;7.467208
071405003153;Uhler;50.089833;7.425179
071405003202;Dommershausen;50.14015;7.41017
071405003204;Mastershausen;50.056464;7.350726
071405003502;Lahr;50.122069;7.358478
071405003503;Mörsdorf;50.107677;7.336307
071405003504;Zilshausen;50.115317;7.384002
071405004006;Bärenbach;49.952555;7.295369
071405004007;Belg;49.983721;7.311616
071405004024;Büchenbeuren;49.923187;7.264523
071405004028;Dickenschied;49.902899;7.422399
071405004029;Dill;49.913981;7.338289
071405004030;Dillendorf;49.92543;7.373773
071405004040;Gehlweiler;49.881416;7.474446
071405004041;Gemünden;49.89742;7.477624
071405004044;Hahn;49.961432;7.265943
071405004048;Hecken;49.914351;7.39997
071405004049;Heinzenbach;49.974463;7.413381
071405004050;Henau;49.875753;7.503363
071405004053;Hirschfeld (Hunsrück);49.899205;7.23088
071405004062;Kappel;50.002313;7.359812
071405004067;Kirchberg (Hunsrück);49.948436;7.405861
071405004071;Kludenbach;49.985474;7.370896
071405004081;Laufersweiler;49.894398;7.302248
071405004082;Lautzenhausen;49.93963;7.272017
071405004086;Lindenschied;49.900301;7.392174
071405004090;Maitzborn;49.934451;7.438618
071405004094;Metzenhausen;49.96977;7.367984
071405004105;Nieder Kostenz;49.943946;7.362589
071405004107;Niedersohren;49.928514;7.334053
071405004109;Niederweiler;49.908668;7.2836
071405004111;Ober Kostenz;49.955174;7.348861
071405004120;Raversbeuren;49.954256;7.233235
071405004122;Reckershausen;49.99447;7.399564
071405004128;Rödelhausen;49.988802;7.329702
071405004129;Rödern;49.94565;7.44746
071405004130;Rohrbach;49.887672;7.426203
071405004135;Schlierschied;49.870289;7.445816
071405004141;Schwarzen;49.964721;7.327876
071405004145;Sohren;49.933489;7.309357
071405004146;Sohrschied;49.904631;7.357282
071405004151;Todenroth;49.977009;7.354549
071405004154;Unzenberg;49.970015;7.440922
071405004159;Wahlenau;49.906685;7.251023
071405004163;Womrath;49.920011;7.45342
071405004164;Woppenroth;49.865484;7.413541
071405004165;Würrich;49.972229;7.29856
071405008002;Altweidelbach;49.998078;7.565289
071405008003;Argenthal;49.959006;7.616359
071405008008;Belgweiler;49.945746;7.498871
071405008011;Benzweiler;50.024925;7.606703
071405008012;Bergenhausen;50.027272;7.569804
071405008015;Biebern;49.994368;7.441905
071405008020;Bubach;50.073149;7.55536
071405008023;Budenbach;50.037995;7.5664
071405008027;Dichtelbach;50.006657;7.700002
071405008035;Ellern (Hunsrück);49.980727;7.647385
071405008037;Erbach;50.02572;7.680508
071405008039;Fronhofen;49.990951;7.463885
071405008056;Holzbach;49.953342;7.529222
071405008058;Horn;50.049757;7.547967
071405008065;Keidelheim;49.989347;7.49267
071405008068;Kisselbach;50.05571;7.61212
071405008070;Klosterkumbd;50.03236;7.52272
071405008076;Külz (Hunsrück);50.005445;7.490372
071405008077;Kümbdchen;49.997366;7.517057
071405008079;Laubach;50.055312;7.507951
071405008085;Liebshausen;50.035246;7.634791
071405008092;Mengerschied;49.907109;7.51665
071405008096;Mörschbach;50.010488;7.623114
071405008099;Mutterschied;49.981125;7.566117
071405008100;Nannhausen;49.973604;7.47299
071405008101;Neuerkirch;50.019694;7.494955
071405008106;Niederkumbd;50.014351;7.532879
071405008113;Ohlweiler;49.963331;7.50033
071405008115;Oppertshausen;49.947058;7.473634
071405008118;Pleizenhausen;50.014804;7.559306
071405008119;Ravengiersburg;49.92898;7.485208
071405008121;Rayerschied;50.023674;7.588283
071405008123;Reich;50.001487;7.426998
071405008125;Rheinböllen;50.002595;7.66603
071405008126;Riegenroth;50.060881;7.580631
071405008127;Riesweiler;49.940614;7.576268
071405008134;Sargenroth;49.917268;7.542833
071405008138;Schnorbach;49.991336;7.599082
071405008139;Schönborn;49.956265;7.474954
071405008144;Simmern/Hunsrück;49.982702;7.532642
071405008148;Steinbach;50.042212;7.590879
071405008150;Tiefenbach;49.935974;7.547107
071405008158;Wahlbach;50.004502;7.592264
071405008166;Wüschheim;50.015081;7.416742
071405009005;Badenhard;50.121373;7.623667
071405009014;Bickenbach;50.118444;7.5226
071405009016;Birkheim;50.114147;7.616617
071405009025;Damscheid;50.100663;7.65051
071405009031;Dörth;50.158769;7.585204
071405009036;Emmelshausen;50.155098;7.535354
071405009043;Gondershausen;50.153231;7.493406
071405009045;Halsenbach;50.175214;7.56363
071405009047;Hausbay;50.107641;7.557023
071405009060;Hungenroth;50.145432;7.621969
071405009063;Karbach;50.157216;7.620879
071405009075;Kratzenburg;50.195494;7.556738
071405009080;Laudert;50.08124;7.603125
071405009084;Leiningen;50.137366;7.570206
071405009087;Lingerhahn;50.093525;7.568311
071405009089;Maisborn;50.081929;7.58047
071405009093;Mermuth;50.178301;7.484174
071405009098;Mühlpfad;50.119532;7.554
071405009102;Ney;50.18522;7.524491
071405009104;Niederburg;50.116143;7.681435
071405009108;Niedert;50.126648;7.54304
071405009110;Norath;50.125895;7.584916
071405009112;Oberwesel;50.092186;7.720132
071405009116;Perscheid;50.061981;7.671274
071405009117;Pfalzfeld;50.111149;7.585772
071405009133;Sankt Goar;50.14494;7.679832
071405009140;Schwall;50.143519;7.551607
071405009149;Thörlingen;50.135456;7.525728
071405009155;Urbar;50.129135;7.716395
071405009156;Utzenhain;50.13303;7.623491
071405009161;Wiebelsheim;50.078051;7.641295
071405009201;Beulich;50.164588;7.451822
071405009205;Morshausen;50.195208;7.438369
071410075075;Lahnstein;50.30542;7.66591
071415003002;Altendiez;50.37073;7.962771
071415003005;Aull;50.387553;7.994494
071415003014;Birlenbach;50.35585;7.99999
071415003021;Charlottenberg;50.342126;7.877241
071415003022;Cramberg;50.339718;7.946535
071415003029;Diez;50.367116;8.025435
071415003030;Dörnberg;50.328296;7.888608
071415003038;Eppenrod;50.40072;7.922386
071415003045;Geilnau;50.353074;7.919757
071415003049;Gückingen;50.394684;8.008392
071415003052;Hambach;50.39904;7.976682
071415003053;Heistenbach;50.385238;7.971112
071415003057;Hirschberg;50.383991;7.930469
071415003059;Holzappel;50.352859;7.893416
071415003061;Holzheim;50.350794;8.037924
071415003062;Horhausen;50.357806;7.881059
071415003064;Isselbach;50.385313;7.888618
071415003076;Langenscheid;50.36173;7.933187
071415003077;Laurenburg;50.336052;7.911233
071415003124;Scheidt;50.338159;7.922972
071415003130;Steinsberg;50.323589;7.950497
071415003133;Wasenbach;50.319291;7.970324
071415003503;Balduinstein;50.343251;7.979142
071415007009;Berg;50.257519;7.815398
071415007012;Bettendorf;50.232258;7.872479
071415007015;Bogel;50.184433;7.797243
071415007019;Buch;50.207106;7.884035
071415007035;Ehr;50.238427;7.781556
071415007037;Endlichhofen;50.20484;7.821635
071415007040;Eschbach;50.210673;7.720041
071415007047;Gemmerich;50.223907;7.747217
071415007055;Himmighofen;50.208548;7.762395
071415007060;Holzhausen an der Haide;50.217919;7.913982
071415007063;Hunzel;50.251439;7.839591
071415007067;Kasdorf;50.20026;7.776073
071415007070;Kehlbach;50.26185;7.754287
071415007078;Lautert;50.165909;7.850431
071415007080;Lipporn;50.136855;7.860609
071415007084;Marienfels;50.242246;7.803918
071415007085;Miehlen;50.225271;7.836947
071415007092;Nastätten;50.193872;7.869074
071415007094;Niederbachheim;50.245948;7.763652
071415007097;Niederwallmenach;50.164874;7.812759
071415007100;Oberbachheim;50.246121;7.742909
071415007104;Obertiefenbach;50.242784;7.897548
071415007105;Oberwallmenach;50.161327;7.838104
071415007107;Oelsberg;50.19109;7.834342
071415007110;Hainau;50.224156;7.786236
071415007116;Rettershain;50.146191;7.833268
071415007120;Ruppertshofen;50.201543;7.803109
071415007131;Strüth;50.143688;7.889533
071415007134;Weidenbach;50.153608;7.889127
071415007137;Welterod;50.128131;7.904585
071415007140;Winterwerb;50.237731;7.733689
071415007502;Diethardt;50.166856;7.875534
071415009004;Auel;50.169721;7.769859
071415009016;Bornich;50.130817;7.764904
071415009023;Dachsenhausen;50.25797;7.718059
071415009024;Dahlheim;50.213305;7.697867
071415009031;Dörscheid;50.110609;7.779669
071415009042;Filsen;50.240948;7.590011
071415009066;Kamp-Bornhofen;50.224251;7.640521
071415009069;Kaub;50.093687;7.783999
071415009072;Kestert;50.191515;7.659819
071415009079;Lierschied;50.173516;7.750483
071415009083;Lykershausen;50.208798;7.663092
071415009099;Nochern;50.178558;7.72935
071415009108;Osterspai;50.237566;7.664389
071415009109;Patersberg;50.155254;7.743789
071415009112;Prath;50.190586;7.686078
071415009114;Reichenberg;50.149077;7.762802
071415009115;Reitzenhain;50.157199;7.787563
071415009121;Sankt Goarshausen;50.16265;7.70905
071415009122;Sauerthal;50.088895;7.819541
071415009136;Weisel;50.122445;7.808826
071415009138;Weyer;50.19618;7.727874
071415009501;Braubach;50.268778;7.673714
071415010003;Attenhausen;50.292427;7.874284
071415010006;Bad Ems;50.343615;7.724884
071415010008;Becheln;50.288984;7.712963
071415010025;Dausenau;50.330917;7.761993
071415010026;Dessighofen;50.264162;7.768877
071415010027;Dienethal;50.301111;7.774635
071415010033;Dornholzhausen;50.276764;7.788875
071415010041;Fachbach;50.338323;7.681043
071415010044;Frücht;50.315409;7.68613
071415010046;Geisig;50.256623;7.790982
071415010058;Hömberg;50.338408;7.787905
071415010071;Kemmenau;50.354248;7.757888
071415010082;Lollschied;50.265702;7.870295
071415010086;Miellen;50.322049;7.658727
071415010087;Misselberg;50.307131;7.77073
071415010091;Nassau;50.315944;7.803527
071415010098;Nievern;50.327954;7.689767
071415010103;Obernhof;50.319913;7.852868
071415010106;Oberwies;50.283439;7.775249
071415010111;Pohl;50.256374;7.872893
071415010127;Schweighausen;50.284195;7.757036
071415010128;Seelbach;50.307469;7.862657
071415010129;Singhofen;50.279967;7.833095
071415010132;Sulzbach;50.29948;7.749078
071415010135;Weinähr;50.328951;7.845943
071415010139;Winden;50.343847;7.833023
071415010141;Zimmerschied;50.354209;7.792519
071415010201;Arzbach;50.381172;7.760743
071415011001;Allendorf;50.271471;8.005476
071415011010;Berghausen;50.258156;8.003906
071415011011;Berndroth;50.233579;7.969038
071415011013;Biebrich;50.306251;7.955413
071415011018;Bremberg;50.307293;7.914209
071415011020;Burgschwalbach;50.277953;8.086669
071415011032;Dörsdorf;50.245852;8.007649
071415011034;Ebertshausen;50.286391;7.984607
071415011036;Eisighofen;50.237368;8.030274
071415011039;Ergeshausen;50.268903;7.941182
071415011043;Flacht;50.339271;8.030939
071415011050;Gutenacker;50.3223;7.917851
071415011051;Hahnstätten;50.300811;8.05607
071415011054;Herold;50.280542;7.936944
071415011065;Kaltenholzhausen;50.292148;8.106639
071415011068;Katzenelnbogen;50.272264;7.986474
071415011073;Klingelbach;50.278132;7.960911
071415011074;Kördorf;50.290321;7.920504
071415011081;Lohrheim;50.314361;8.040307
071415011088;Mittelfischbach;50.252795;7.960118
071415011089;Mudershausen;50.280287;8.034654
071415011093;Netzbach;50.317505;8.093982
071415011095;Niederneisen;50.334773;8.048016
071415011096;Niedertiefenbach;50.260267;7.907347
071415011101;Oberfischbach;50.248649;7.936922
071415011102;Oberneisen;50.322129;8.059076
071415011113;Reckenroth;50.224602;8.023052
071415011117;Rettert;50.231007;7.934032
071415011118;Roth;50.270294;7.893223
071415011125;Schiesheim;50.278813;8.05553
071415011126;Schönborn;50.309647;7.992883
071435001206;Bad Marienberg (Westerwald);50.649683;7.951818
071435001211;Bölsberg;50.66664;7.918719
071435001216;Dreisbach;50.615634;7.930257
071435001222;Fehl-Ritzhausen;50.646631;8.007091
071435001227;Großseifen;50.634287;7.969048
071435001231;Hahn bei Marienberg;50.629623;7.936866
071435001234;Hardt;50.634107;7.919813
071435001243;Hof;50.673892;8.012723
071435001248;Kirburg;50.673067;7.931973
071435001253;Langenbach bei Kirburg;50.698273;7.945055
071435001255;Lautzenbrücken;50.675911;7.955515
071435001264;Mörlen;50.691173;7.893435
071435001270;Neunkhausen;50.703021;7.910559
071435001277;Nisterau;50.663312;7.98574
071435001279;Nistertal;50.628876;7.900032
071435001280;Norken;50.676415;7.90348
071435001297;Stockhausen-Illfurth;50.645265;7.983684
071435001300;Unnau;50.65442;7.903043
071435002202;Alpenrod;50.635637;7.866686
071435002204;Astert;50.691747;7.778967
071435002205;Atzelgift;50.694139;7.833495
071435002212;Borod;50.665784;7.707827
071435002215;Dreifelden;50.590437;7.83606
071435002223;Gehlert;50.632883;7.829838
071435002225;Giesenhausen;50.703416;7.715148
071435002229;Hachenburg;50.651378;7.821948
071435002235;Hattert;50.65782;7.772009
071435002236;Heimborn;50.710753;7.765088
071435002240;Heuzert;50.699349;7.762197
071435002241;Höchstenbach;50.626702;7.749725
071435002250;Kroppach;50.696334;7.738296
071435002252;Kundert;50.719247;7.79409
071435002257;Limbach;50.70127;7.798058
071435002258;Linden;50.600046;7.849851
071435002259;Lochum;50.61148;7.85301
071435002260;Luckenbach;50.701286;7.838666
071435002261;Marzhausen;50.684431;7.754392
071435002262;Merkelbach;50.64143;7.774449
071435002265;Mörsbach;50.727163;7.767109
071435002267;Mudenbach;50.669382;7.73595
071435002268;Mündersbach;50.604623;7.733024
071435002269;Müschenbach;50.679563;7.789672
071435002276;Nister;50.677214;7.851996
071435002287;Roßbach;50.609122;7.694067
071435002294;Steinebach an der Wied;50.605338;7.809563
071435002296;Stein-Wingert;50.721001;7.735129
071435002299;Streithausen;50.686099;7.815147
071435002301;Wahlrod;50.645669;7.71619
071435002306;Welkenbach;50.628285;7.722482
071435002310;Wied;50.634267;7.765028
071435002313;Winkelbach;50.641624;7.729143
071435003030;Hilgert;50.456853;7.693563
071435003031;Hillscheid;50.412888;7.705658
071435003032;Höhr-Grenzhausen;50.438638;7.679624
071435003040;Kammerforst;50.457159;7.674237
071435004005;Boden;50.474002;7.857119
071435004008;Daubach;50.388083;7.839964
071435004013;Eitelborn;50.373222;7.714932
071435004020;Gackenbach;50.363846;7.860119
071435004021;Girod;50.44531;7.908877
071435004023;Görgeshausen;50.407747;7.95501
071435004024;Großholbach;50.444887;7.885095
071435004026;Heilberscheid;50.411571;7.889726
071435004027;Heiligenroth;50.447748;7.859737
071435004033;Holler;50.414328;7.837148
071435004034;Horbach;50.374474;7.845312
071435004036;Hübingen;50.358977;7.83342
071435004039;Kadenbach;50.394569;7.732808
071435004048;Montabaur;50.427589;7.805785
071435004051;Nentershausen;50.425079;7.936069
071435004052;Neuhäusel;50.386195;7.709741
071435004053;Niederelbert;50.402406;7.792346
071435004054;Niedererbach;50.426741;7.970835
071435004055;Nomborn;50.427466;7.902653
071435004057;Oberelbert;50.387679;7.812948
071435004065;Ruppach-Goldhausen;50.46329;7.883382
071435004071;Simmern;50.387129;7.676977
071435004072;Stahlhofen;50.394802;7.862494
071435004077;Untershausen;50.40193;7.838558
071435004079;Welschneudorf;50.372167;7.799234
071435005001;Alsbach;50.470963;7.68005
071435005006;Breitenau;50.49239;7.681817
071435005007;Caan;50.475925;7.611471
071435005009;Deesen;50.508407;7.698555
071435005038;Hundsdorf;50.472257;7.706307
071435005050;Nauort;50.462677;7.628003
071435005059;Oberhaid;50.505883;7.721853
071435005062;Ransbach-Baumbach;50.463276;7.728976
071435005068;Sessenbach;50.477463;7.644145
071435005082;Wirscheid;50.477347;7.662234
071435005084;Wittgert;50.492818;7.713432
071435006214;Bretthausen;50.673821;8.071085
071435006218;Elsoff (Westerwald);50.567567;8.117046
071435006237;Hellenhahn-Schellenberg;50.609095;8.026082
071435006244;Homberg;50.640994;8.106165
071435006245;Hüblingen;50.568544;8.080918
071435006246;Irmtraut;50.55803;8.061637
071435006256;Liebenscheid;50.689071;8.092992
071435006271;Neunkirchen;50.546059;8.096454
071435006272;Neustadt/Westerwald;50.625608;8.037492
071435006274;Niederroßbach;50.639904;8.033201
071435006278;Nister-Möhrendorf;50.656857;8.080927
071435006282;Oberrod;50.592008;8.132567
071435006283;Oberroßbach;50.655474;8.033238
071435006285;Rehe;50.627262;8.120882
071435006286;Rennerod;50.61532;8.072131
071435006291;Salzburg;50.663965;8.045256
071435006292;Seck;50.577985;8.037665
